timestamp,open,high,low,close,volume,close_p1,close_p2,close_p3,close_p4,close_p5,close_p6,close_p7,close_p8,close_p9,close_p10,close_p11
2017-01-09 13:54:00+05:30,85.17,85.17,85.13,85.13,645,85.17,85.13,85.13,85.13,85.2,85.2,85.2,85.2,85.2,85.2,85.2
2017-01-09 13:55:00+05:30,85.17,85.17,85.13,85.17,1107,85.13,85.13,85.13,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.23
2017-01-09 13:56:00+05:30,85.17,85.17,85.13,85.13,381,85.13,85.13,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.23,85.23
2017-01-09 13:57:00+05:30,85.13,85.17,85.13,85.13,563,85.13,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.23,85.23,85.27
2017-01-09 13:58:00+05:30,85.17,85.17,85.13,85.13,1014,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.23,85.23,85.27,85.27
2017-01-09 13:59:00+05:30,85.17,85.2,85.17,85.2,7461,85.2,85.2,85.2,85.2,85.2,85.2,85.23,85.23,85.27,85.27,85.27
2017-01-09 14:00:00+05:30,85.2,85.23,85.17,85.2,647,85.2,85.2,85.2,85.2,85.2,85.23,85.23,85.27,85.27,85.27,85.3
2017-01-09 14:01:00+05:30,85.2,85.2,85.17,85.2,3278,85.2,85.2,85.2,85.2,85.23,85.23,85.27,85.27,85.27,85.3,85.3
2017-01-09 14:02:00+05:30,85.2,85.2,85.17,85.2,417,85.2,85.2,85.2,85.23,85.23,85.27,85.27,85.27,85.3,85.3,85.27
2017-01-09 14:03:00+05:30,85.2,85.2,85.17,85.2,7457,85.2,85.2,85.23,85.23,85.27,85.27,85.27,85.3,85.3,85.27,85.3
2017-01-09 14:04:00+05:30,85.2,85.2,85.17,85.2,7592,85.2,85.23,85.23,85.27,85.27,85.27,85.3,85.3,85.27,85.3,85.23
2017-01-09 14:05:00+05:30,85.2,85.2,85.17,85.2,1796,85.23,85.23,85.27,85.27,85.27,85.3,85.3,85.27,85.3,85.23,85.23
2017-01-09 14:06:00+05:30,85.2,85.33,85.2,85.23,51581,85.23,85.27,85.27,85.27,85.3,85.3,85.27,85.3,85.23,85.23,85.23
2017-01-09 14:07:00+05:30,85.3,85.33,85.23,85.23,2385,85.27,85.27,85.27,85.3,85.3,85.27,85.3,85.23,85.23,85.23,85.2
2017-01-09 14:08:00+05:30,85.23,85.3,85.23,85.27,6441,85.27,85.27,85.3,85.3,85.27,85.3,85.23,85.23,85.23,85.2,85.13
2017-01-09 14:09:00+05:30,85.3,85.33,85.23,85.27,20366,85.27,85.3,85.3,85.27,85.3,85.23,85.23,85.23,85.2,85.13,85.1
2017-01-09 14:10:00+05:30,85.3,85.3,85.27,85.27,857,85.3,85.3,85.27,85.3,85.23,85.23,85.23,85.2,85.13,85.1,84.97
2017-01-09 14:11:00+05:30,85.27,85.3,85.27,85.3,707,85.3,85.27,85.3,85.23,85.23,85.23,85.2,85.13,85.1,84.97,85.03
2017-01-09 14:12:00+05:30,85.3,85.33,85.27,85.3,19544,85.27,85.3,85.23,85.23,85.23,85.2,85.13,85.1,84.97,85.03,85.03
2017-01-09 14:13:00+05:30,85.33,85.33,85.27,85.27,3945,85.3,85.23,85.23,85.23,85.2,85.13,85.1,84.97,85.03,85.03,85.03
2017-01-09 14:14:00+05:30,85.27,85.3,85.23,85.3,2442,85.23,85.23,85.23,85.2,85.13,85.1,84.97,85.03,85.03,85.03,85.07
2017-01-09 14:15:00+05:30,85.23,85.3,85.23,85.23,4416,85.23,85.23,85.2,85.13,85.1,84.97,85.03,85.03,85.03,85.07,85
2017-01-09 14:16:00+05:30,85.27,85.3,85.23,85.23,13982,85.23,85.2,85.13,85.1,84.97,85.03,85.03,85.03,85.07,85,84.9
2017-01-09 14:17:00+05:30,85.27,85.27,85.23,85.23,2793,85.2,85.13,85.1,84.97,85.03,85.03,85.03,85.07,85,84.9,84.97
2017-01-09 14:18:00+05:30,85.27,85.27,85.2,85.2,8696,85.13,85.1,84.97,85.03,85.03,85.03,85.07,85,84.9,84.97,85
2017-01-09 14:19:00+05:30,85.23,85.23,85.13,85.13,6017,85.1,84.97,85.03,85.03,85.03,85.07,85,84.9,84.97,85,84.97
2017-01-09 14:20:00+05:30,85.17,85.17,84.97,85.1,32034,84.97,85.03,85.03,85.03,85.07,85,84.9,84.97,85,84.97,84.93
2017-01-09 14:21:00+05:30,85.1,85.13,84.97,84.97,5331,85.03,85.03,85.03,85.07,85,84.9,84.97,85,84.97,84.93,84.97
2017-01-09 14:22:00+05:30,85,85.07,85,85.03,11774,85.03,85.03,85.07,85,84.9,84.97,85,84.97,84.93,84.97,85.03
2017-01-09 14:23:00+05:30,85.03,85.07,85,85.03,8745,85.03,85.07,85,84.9,84.97,85,84.97,84.93,84.97,85.03,85.1
2017-01-09 14:24:00+05:30,85.07,85.13,85.03,85.03,7233,85.07,85,84.9,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13
2017-01-09 14:25:00+05:30,85.1,85.1,85.03,85.07,1155,85,84.9,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13,85.2
2017-01-09 14:26:00+05:30,85.07,85.1,85,85,3744,84.9,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13,85.2,85.17
2017-01-09 14:27:00+05:30,85,85,84.8,84.9,47364,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13,85.2,85.17,85.2
2017-01-09 14:28:00+05:30,84.97,85,84.9,84.97,8024,85,84.97,84.93,84.97,85.03,85.1,85.13,85.2,85.17,85.2,85.2
2017-01-09 14:29:00+05:30,84.97,85.03,84.93,85,9747,84.97,84.93,84.97,85.03,85.1,85.13,85.2,85.17,85.2,85.2,85.17
2017-01-09 14:30:00+05:30,85,85,84.93,84.97,9630,84.93,84.97,85.03,85.1,85.13,85.2,85.17,85.2,85.2,85.17,85.17
2017-01-09 14:31:00+05:30,84.97,84.97,84.93,84.93,10724,84.97,85.03,85.1,85.13,85.2,85.17,85.2,85.2,85.17,85.17,85.17
2017-01-09 14:32:00+05:30,84.97,85,84.93,84.97,26430,85.03,85.1,85.13,85.2,85.17,85.2,85.2,85.17,85.17,85.17,85.2
2017-01-09 14:33:00+05:30,84.97,85.1,84.97,85.03,13278,85.1,85.13,85.2,85.17,85.2,85.2,85.17,85.17,85.17,85.2,85.2
2017-01-09 14:34:00+05:30,85.03,85.17,85.03,85.1,10731,85.13,85.2,85.17,85.2,85.2,85.17,85.17,85.17,85.2,85.2,85.2
2017-01-09 14:35:00+05:30,85.07,85.13,85.03,85.13,3339,85.2,85.17,85.2,85.2,85.17,85.17,85.17,85.2,85.2,85.2,85.07
2017-01-09 14:36:00+05:30,85.13,85.2,85.1,85.2,6588,85.17,85.2,85.2,85.17,85.17,85.17,85.2,85.2,85.2,85.07,85.07
2017-01-09 14:37:00+05:30,85.2,85.23,85.1,85.17,9236,85.2,85.2,85.17,85.17,85.17,85.2,85.2,85.2,85.07,85.07,85
2017-01-09 14:38:00+05:30,85.17,85.2,85.17,85.2,4073,85.2,85.17,85.17,85.17,85.2,85.2,85.2,85.07,85.07,85,85.07
2017-01-09 14:39:00+05:30,85.2,85.23,85.17,85.2,11132,85.17,85.17,85.17,85.2,85.2,85.2,85.07,85.07,85,85.07,84.97
2017-01-09 14:40:00+05:30,85.2,85.2,85.13,85.17,3224,85.17,85.17,85.2,85.2,85.2,85.07,85.07,85,85.07,84.97,85
2017-01-09 14:41:00+05:30,85.17,85.17,85.13,85.17,657,85.17,85.2,85.2,85.2,85.07,85.07,85,85.07,84.97,85,85
2017-01-09 14:42:00+05:30,85.17,85.2,85.17,85.17,5858,85.2,85.2,85.2,85.07,85.07,85,85.07,84.97,85,85,85.07
2017-01-09 14:43:00+05:30,85.17,85.2,85.13,85.2,2261,85.2,85.2,85.07,85.07,85,85.07,84.97,85,85,85.07,85.03
2017-01-09 14:44:00+05:30,85.2,85.2,85.13,85.2,6887,85.2,85.07,85.07,85,85.07,84.97,85,85,85.07,85.03,85.03
2017-01-09 14:45:00+05:30,85.2,85.2,85.13,85.2,38,85.07,85.07,85,85.07,84.97,85,85,85.07,85.03,85.03,84.97
2017-01-09 14:46:00+05:30,85.2,85.2,85.07,85.07,7215,85.07,85,85.07,84.97,85,85,85.07,85.03,85.03,84.97,85
2017-01-09 14:47:00+05:30,85.07,85.07,85.03,85.07,12395,85,85.07,84.97,85,85,85.07,85.03,85.03,84.97,85,84.97
2017-01-09 14:48:00+05:30,85.03,85.17,85,85,19374,85.07,84.97,85,85,85.07,85.03,85.03,84.97,85,84.97,84.93
2017-01-09 14:49:00+05:30,85,85.1,85,85.07,1589,84.97,85,85,85.07,85.03,85.03,84.97,85,84.97,84.93,84.97
2017-01-09 14:50:00+05:30,85.07,85.07,84.97,84.97,11115,85,85,85.07,85.03,85.03,84.97,85,84.97,84.93,84.97,85.03
2017-01-09 14:51:00+05:30,84.97,85.03,84.97,85,4163,85,85.07,85.03,85.03,84.97,85,84.97,84.93,84.97,85.03,85.1
2017-01-09 14:52:00+05:30,85,85.03,85,85,2328,85.07,85.03,85.03,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13
2017-01-09 14:53:00+05:30,85,85.07,85,85.07,13817,85.03,85.03,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13,85.1
2017-01-09 14:54:00+05:30,85.07,85.07,85.03,85.03,1643,85.03,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13,85.1,85.1
2017-01-09 14:55:00+05:30,85.03,85.07,85,85.03,22205,84.97,85,84.97,84.93,84.97,85.03,85.1,85.13,85.1,85.1,85.13
2017-01-09 14:56:00+05:30,85,85.03,84.97,84.97,11408,85,84.97,84.93,84.97,85.03,85.1,85.13,85.1,85.1,85.13,85.07
2017-01-09 14:57:00+05:30,84.97,85.03,84.97,85,10809,84.97,84.93,84.97,85.03,85.1,85.13,85.1,85.1,85.13,85.07,85.1
2017-01-09 14:58:00+05:30,85,85,84.93,84.97,2996,84.93,84.97,85.03,85.1,85.13,85.1,85.1,85.13,85.07,85.1,85
2017-01-09 14:59:00+05:30,84.97,84.97,84.9,84.93,18755,84.97,85.03,85.1,85.13,85.1,85.1,85.13,85.07,85.1,85,85
2017-01-09 15:00:00+05:30,84.97,85.03,84.93,84.97,18849,85.03,85.1,85.13,85.1,85.1,85.13,85.07,85.1,85,85,85
2017-01-09 15:01:00+05:30,84.97,85.03,84.97,85.03,9762,85.1,85.13,85.1,85.1,85.13,85.07,85.1,85,85,85,84.97
2017-01-09 15:02:00+05:30,85.03,85.1,85,85.1,11576,85.13,85.1,85.1,85.13,85.07,85.1,85,85,85,84.97,85
2017-01-09 15:03:00+05:30,85.1,85.13,85.07,85.13,11357,85.1,85.1,85.13,85.07,85.1,85,85,85,84.97,85,85
2017-01-09 15:04:00+05:30,85.1,85.13,85.07,85.1,11447,85.1,85.13,85.07,85.1,85,85,85,84.97,85,85,85.07
2017-01-09 15:05:00+05:30,85.1,85.1,85.07,85.1,9287,85.13,85.07,85.1,85,85,85,84.97,85,85,85.07,85.17
2017-01-09 15:06:00+05:30,85.07,85.13,85.07,85.13,13571,85.07,85.1,85,85,85,84.97,85,85,85.07,85.17,85.13
2017-01-09 15:07:00+05:30,85.1,85.13,85.03,85.07,22694,85.1,85,85,85,84.97,85,85,85.07,85.17,85.13,85.13
2017-01-09 15:08:00+05:30,85.07,85.1,85,85.1,12192,85,85,85,84.97,85,85,85.07,85.17,85.13,85.13,85.1
2017-01-09 15:09:00+05:30,85.1,85.1,85,85,15165,85,85,84.97,85,85,85.07,85.17,85.13,85.13,85.1,85.07
2017-01-09 15:10:00+05:30,85.03,85.1,84.97,85,21560,85,84.97,85,85,85.07,85.17,85.13,85.13,85.1,85.07,85.13
2017-01-09 15:11:00+05:30,85,85.07,84.93,85,29421,84.97,85,85,85.07,85.17,85.13,85.13,85.1,85.07,85.13,85.13
2017-01-09 15:12:00+05:30,84.97,85,84.93,84.97,18269,85,85,85.07,85.17,85.13,85.13,85.1,85.07,85.13,85.13,85.13
2017-01-09 15:13:00+05:30,84.97,85.1,84.93,85,66803,85,85.07,85.17,85.13,85.13,85.1,85.07,85.13,85.13,85.13,85.1
2017-01-09 15:14:00+05:30,85,85.07,85,85,22856,85.07,85.17,85.13,85.13,85.1,85.07,85.13,85.13,85.13,85.1,85.07
2017-01-09 15:15:00+05:30,84.97,85.1,84.97,85.07,60854,85.17,85.13,85.13,85.1,85.07,85.13,85.13,85.13,85.1,85.07,85.07
2017-01-09 15:16:00+05:30,85.13,85.2,85.03,85.17,49707,85.13,85.13,85.1,85.07,85.13,85.13,85.13,85.1,85.07,85.07,85.07
2017-01-09 15:17:00+05:30,85.2,85.2,85.1,85.13,30420,85.13,85.1,85.07,85.13,85.13,85.13,85.1,85.07,85.07,85.07,85.1
2017-01-09 15:18:00+05:30,85.13,85.2,85.1,85.13,42729,85.1,85.07,85.13,85.13,85.13,85.1,85.07,85.07,85.07,85.1,85.07
2017-01-09 15:19:00+05:30,85.1,85.13,85.03,85.1,32919,85.07,85.13,85.13,85.13,85.1,85.07,85.07,85.07,85.1,85.07,85.47
2017-01-09 15:20:00+05:30,85.1,85.17,85.03,85.07,55199,85.13,85.13,85.13,85.1,85.07,85.07,85.07,85.1,85.07,85.47,85.67
2017-01-09 15:21:00+05:30,85.13,85.17,85.07,85.13,34664,85.13,85.13,85.1,85.07,85.07,85.07,85.1,85.07,85.47,85.67,85.5
2017-01-09 15:22:00+05:30,85.2,85.27,85.13,85.13,41649,85.13,85.1,85.07,85.07,85.07,85.1,85.07,85.47,85.67,85.5,85.87
2017-01-09 15:23:00+05:30,85.23,85.23,85.1,85.13,22641,85.1,85.07,85.07,85.07,85.1,85.07,85.47,85.67,85.5,85.87,85.73
2017-01-09 15:24:00+05:30,85.13,85.17,85.07,85.1,19035,85.07,85.07,85.07,85.1,85.07,85.47,85.67,85.5,85.87,85.73,85.7
2017-01-09 15:25:00+05:30,85.13,85.13,85.07,85.07,12545,85.07,85.07,85.1,85.07,85.47,85.67,85.5,85.87,85.73,85.7,85.53
2017-01-09 15:26:00+05:30,85.07,85.13,85.03,85.07,21834,85.07,85.1,85.07,85.47,85.67,85.5,85.87,85.73,85.7,85.53,85.67
2017-01-09 15:27:00+05:30,85.1,85.13,85.07,85.07,25289,85.1,85.07,85.47,85.67,85.5,85.87,85.73,85.7,85.53,85.67,85.63
2017-01-09 15:28:00+05:30,85.07,85.1,85.03,85.1,12999,85.07,85.47,85.67,85.5,85.87,85.73,85.7,85.53,85.67,85.63,85.63
2017-01-09 15:29:00+05:30,85.03,85.17,85,85.07,18570,85.47,85.67,85.5,85.87,85.73,85.7,85.53,85.67,85.63,85.63,85.57
2017-01-10 09:15:00+05:30,85.43,85.57,85.4,85.47,57519,85.67,85.5,85.87,85.73,85.7,85.53,85.67,85.63,85.63,85.57,85.5
2017-01-10 09:16:00+05:30,85.47,85.67,85.47,85.67,53309,85.5,85.87,85.73,85.7,85.53,85.67,85.63,85.63,85.57,85.5,85.53
2017-01-10 09:17:00+05:30,85.7,85.87,85.47,85.5,96801,85.87,85.73,85.7,85.53,85.67,85.63,85.63,85.57,85.5,85.53,85.57
2017-01-10 09:18:00+05:30,85.63,85.87,85.6,85.87,116913,85.73,85.7,85.53,85.67,85.63,85.63,85.57,85.5,85.53,85.57,85.67
2017-01-10 09:19:00+05:30,85.77,85.8,85.7,85.73,23324,85.7,85.53,85.67,85.63,85.63,85.57,85.5,85.53,85.57,85.67,85.63
2017-01-10 09:20:00+05:30,85.77,85.8,85.7,85.7,37038,85.53,85.67,85.63,85.63,85.57,85.5,85.53,85.57,85.67,85.63,85.6
2017-01-10 09:21:00+05:30,85.73,85.73,85.53,85.53,30030,85.67,85.63,85.63,85.57,85.5,85.53,85.57,85.67,85.63,85.6,85.5
2017-01-10 09:22:00+05:30,85.57,85.67,85.57,85.67,34143,85.63,85.63,85.57,85.5,85.53,85.57,85.67,85.63,85.6,85.5,85.47
2017-01-10 09:23:00+05:30,85.67,85.7,85.57,85.63,18944,85.63,85.57,85.5,85.53,85.57,85.67,85.63,85.6,85.5,85.47,85.47
2017-01-10 09:24:00+05:30,85.67,85.73,85.63,85.63,25736,85.57,85.5,85.53,85.57,85.67,85.63,85.6,85.5,85.47,85.47,85.4
2017-01-10 09:25:00+05:30,85.63,85.67,85.57,85.57,20216,85.5,85.53,85.57,85.67,85.63,85.6,85.5,85.47,85.47,85.4,85.5
2017-01-10 09:26:00+05:30,85.57,85.6,85.5,85.5,15711,85.53,85.57,85.67,85.63,85.6,85.5,85.47,85.47,85.4,85.5,85.4
2017-01-10 09:27:00+05:30,85.5,85.6,85.47,85.53,32975,85.57,85.67,85.63,85.6,85.5,85.47,85.47,85.4,85.5,85.4,85.47
2017-01-10 09:28:00+05:30,85.53,85.6,85.5,85.57,17117,85.67,85.63,85.6,85.5,85.47,85.47,85.4,85.5,85.4,85.47,85.5
2017-01-10 09:29:00+05:30,85.57,85.67,85.53,85.67,42651,85.63,85.6,85.5,85.47,85.47,85.4,85.5,85.4,85.47,85.5,85.43
2017-01-10 09:30:00+05:30,85.63,85.67,85.6,85.63,12576,85.6,85.5,85.47,85.47,85.4,85.5,85.4,85.47,85.5,85.43,85.43
2017-01-10 09:31:00+05:30,85.67,85.67,85.6,85.6,7550,85.5,85.47,85.47,85.4,85.5,85.4,85.47,85.5,85.43,85.43,85.4
2017-01-10 09:32:00+05:30,85.6,85.6,85.47,85.5,9396,85.47,85.47,85.4,85.5,85.4,85.47,85.5,85.43,85.43,85.4,85.4
2017-01-10 09:33:00+05:30,85.53,85.53,85.47,85.47,6509,85.47,85.4,85.5,85.4,85.47,85.5,85.43,85.43,85.4,85.4,85.43
2017-01-10 09:34:00+05:30,85.47,85.6,85.47,85.47,14609,85.4,85.5,85.4,85.47,85.5,85.43,85.43,85.4,85.4,85.43,85.5
2017-01-10 09:35:00+05:30,85.53,85.53,85.4,85.4,16953,85.5,85.4,85.47,85.5,85.43,85.43,85.4,85.4,85.43,85.5,85.53
2017-01-10 09:36:00+05:30,85.33,85.53,85.33,85.5,22088,85.4,85.47,85.5,85.43,85.43,85.4,85.4,85.43,85.5,85.53,85.57
2017-01-10 09:37:00+05:30,85.5,85.5,85.37,85.4,8441,85.47,85.5,85.43,85.43,85.4,85.4,85.43,85.5,85.53,85.57,85.43
2017-01-10 09:38:00+05:30,85.4,85.47,85.33,85.47,8906,85.5,85.43,85.43,85.4,85.4,85.43,85.5,85.53,85.57,85.43,85.5
2017-01-10 09:39:00+05:30,85.43,85.5,85.4,85.5,8661,85.43,85.43,85.4,85.4,85.43,85.5,85.53,85.57,85.43,85.5,85.53
2017-01-10 09:40:00+05:30,85.5,85.5,85.33,85.43,17757,85.43,85.4,85.4,85.43,85.5,85.53,85.57,85.43,85.5,85.53,85.43
2017-01-10 09:41:00+05:30,85.43,85.43,85.33,85.43,10613,85.4,85.4,85.43,85.5,85.53,85.57,85.43,85.5,85.53,85.43,85.5
2017-01-10 09:42:00+05:30,85.43,85.43,85.37,85.4,14430,85.4,85.43,85.5,85.53,85.57,85.43,85.5,85.53,85.43,85.5,85.43
2017-01-10 09:43:00+05:30,85.4,85.43,85.33,85.4,1571,85.43,85.5,85.53,85.57,85.43,85.5,85.53,85.43,85.5,85.43,85.47
2017-01-10 09:44:00+05:30,85.4,85.43,85.4,85.43,6567,85.5,85.53,85.57,85.43,85.5,85.53,85.43,85.5,85.43,85.47,85.4
2017-01-10 09:45:00+05:30,85.43,85.5,85.33,85.5,11505,85.53,85.57,85.43,85.5,85.53,85.43,85.5,85.43,85.47,85.4,85.4
2017-01-10 09:46:00+05:30,85.5,85.53,85.47,85.53,6396,85.57,85.43,85.5,85.53,85.43,85.5,85.43,85.47,85.4,85.4,85.5
2017-01-10 09:47:00+05:30,85.53,85.6,85.5,85.57,22757,85.43,85.5,85.53,85.43,85.5,85.43,85.47,85.4,85.4,85.5,85.5
2017-01-10 09:48:00+05:30,85.57,85.57,85.43,85.43,7475,85.5,85.53,85.43,85.5,85.43,85.47,85.4,85.4,85.5,85.5,85.53
2017-01-10 09:49:00+05:30,85.43,85.53,85.43,85.5,4320,85.53,85.43,85.5,85.43,85.47,85.4,85.4,85.5,85.5,85.53,85.53
2017-01-10 09:50:00+05:30,85.5,85.53,85.43,85.53,4532,85.43,85.5,85.43,85.47,85.4,85.4,85.5,85.5,85.53,85.53,85.5
2017-01-10 09:51:00+05:30,85.53,85.53,85.43,85.43,7931,85.5,85.43,85.47,85.4,85.4,85.5,85.5,85.53,85.53,85.5,85.5
2017-01-10 09:52:00+05:30,85.43,85.5,85.43,85.5,2460,85.43,85.47,85.4,85.4,85.5,85.5,85.53,85.53,85.5,85.5,85.5
2017-01-10 09:53:00+05:30,85.5,85.5,85.43,85.43,1847,85.47,85.4,85.4,85.5,85.5,85.53,85.53,85.5,85.5,85.5,85.47
2017-01-10 09:54:00+05:30,85.43,85.5,85.4,85.47,4082,85.4,85.4,85.5,85.5,85.53,85.53,85.5,85.5,85.5,85.47,85.5
2017-01-10 09:55:00+05:30,85.47,85.5,85.4,85.4,3317,85.4,85.5,85.5,85.53,85.53,85.5,85.5,85.5,85.47,85.5,85.5
2017-01-10 09:56:00+05:30,85.4,85.5,85.4,85.4,4967,85.5,85.5,85.53,85.53,85.5,85.5,85.5,85.47,85.5,85.5,85.5
2017-01-10 09:57:00+05:30,85.4,85.5,85.4,85.5,4037,85.5,85.53,85.53,85.5,85.5,85.5,85.47,85.5,85.5,85.5,85.5
2017-01-10 09:58:00+05:30,85.47,85.5,85.43,85.5,1314,85.53,85.53,85.5,85.5,85.5,85.47,85.5,85.5,85.5,85.5,85.5
2017-01-10 09:59:00+05:30,85.5,85.53,85.47,85.53,2886,85.53,85.5,85.5,85.5,85.47,85.5,85.5,85.5,85.5,85.5,85.5
2017-01-10 10:00:00+05:30,85.53,85.53,85.5,85.53,4665,85.5,85.5,85.5,85.47,85.5,85.5,85.5,85.5,85.5,85.5,85.5
2017-01-10 10:01:00+05:30,85.53,85.53,85.47,85.5,476,85.5,85.5,85.47,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.53
2017-01-10 10:02:00+05:30,85.5,85.5,85.47,85.5,2468,85.5,85.47,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.53,85.53
2017-01-10 10:03:00+05:30,85.5,85.5,85.47,85.5,4140,85.47,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.53,85.53,85.53
2017-01-10 10:04:00+05:30,85.5,85.5,85.47,85.47,638,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.53,85.53,85.53,85.5
2017-01-10 10:05:00+05:30,85.47,85.5,85.47,85.5,1895,85.5,85.5,85.5,85.5,85.5,85.5,85.53,85.53,85.53,85.5,85.47
2017-01-10 10:06:00+05:30,85.5,85.53,85.47,85.5,773,85.5,85.5,85.5,85.5,85.5,85.53,85.53,85.53,85.5,85.47,85.43
2017-01-10 10:07:00+05:30,85.47,85.53,85.47,85.5,648,85.5,85.5,85.5,85.5,85.53,85.53,85.53,85.5,85.47,85.43,85.33
2017-01-10 10:08:00+05:30,85.5,85.53,85.47,85.5,2354,85.5,85.5,85.5,85.53,85.53,85.53,85.5,85.47,85.43,85.33,85.4
2017-01-10 10:09:00+05:30,85.5,85.53,85.43,85.5,3369,85.5,85.5,85.53,85.53,85.53,85.5,85.47,85.43,85.33,85.4,85.33
2017-01-10 10:10:00+05:30,85.5,85.5,85.47,85.5,2420,85.5,85.53,85.53,85.53,85.5,85.47,85.43,85.33,85.4,85.33,85.37
2017-01-10 10:11:00+05:30,85.5,85.53,85.47,85.5,1881,85.53,85.53,85.53,85.5,85.47,85.43,85.33,85.4,85.33,85.37,85.33
2017-01-10 10:12:00+05:30,85.5,85.53,85.47,85.53,1629,85.53,85.53,85.5,85.47,85.43,85.33,85.4,85.33,85.37,85.33,85.4
2017-01-10 10:13:00+05:30,85.47,85.53,85.47,85.53,2037,85.53,85.5,85.47,85.43,85.33,85.4,85.33,85.37,85.33,85.4,85.37
2017-01-10 10:14:00+05:30,85.53,85.53,85.47,85.53,2250,85.5,85.47,85.43,85.33,85.4,85.33,85.37,85.33,85.4,85.37,85.4
2017-01-10 10:15:00+05:30,85.53,85.53,85.43,85.5,2559,85.47,85.43,85.33,85.4,85.33,85.37,85.33,85.4,85.37,85.4,85.33
2017-01-10 10:16:00+05:30,85.5,85.5,85.43,85.47,683,85.43,85.33,85.4,85.33,85.37,85.33,85.4,85.37,85.4,85.33,85.43
2017-01-10 10:17:00+05:30,85.47,85.5,85.43,85.43,1080,85.33,85.4,85.33,85.37,85.33,85.4,85.37,85.4,85.33,85.43,85.43
2017-01-10 10:18:00+05:30,85.43,85.47,85.33,85.33,18089,85.4,85.33,85.37,85.33,85.4,85.37,85.4,85.33,85.43,85.43,85.5
2017-01-10 10:19:00+05:30,85.33,85.4,85.33,85.4,9102,85.33,85.37,85.33,85.4,85.37,85.4,85.33,85.43,85.43,85.5,85.47
2017-01-10 10:20:00+05:30,85.4,85.47,85.33,85.33,7634,85.37,85.33,85.4,85.37,85.4,85.33,85.43,85.43,85.5,85.47,85.53
2017-01-10 10:21:00+05:30,85.33,85.43,85.33,85.37,2679,85.33,85.4,85.37,85.4,85.33,85.43,85.43,85.5,85.47,85.53,85.47
2017-01-10 10:22:00+05:30,85.37,85.37,85.33,85.33,5142,85.4,85.37,85.4,85.33,85.43,85.43,85.5,85.47,85.53,85.47,85.53
2017-01-10 10:23:00+05:30,85.33,85.4,85.33,85.4,15578,85.37,85.4,85.33,85.43,85.43,85.5,85.47,85.53,85.47,85.53,85.5
2017-01-10 10:24:00+05:30,85.4,85.4,85.27,85.37,13539,85.4,85.33,85.43,85.43,85.5,85.47,85.53,85.47,85.53,85.5,85.5
2017-01-10 10:25:00+05:30,85.37,85.4,85.3,85.4,3128,85.33,85.43,85.43,85.5,85.47,85.53,85.47,85.53,85.5,85.5,85.53
2017-01-10 10:26:00+05:30,85.4,85.4,85.33,85.33,1803,85.43,85.43,85.5,85.47,85.53,85.47,85.53,85.5,85.5,85.53,85.5
2017-01-10 10:27:00+05:30,85.4,85.43,85.33,85.43,4442,85.43,85.5,85.47,85.53,85.47,85.53,85.5,85.5,85.53,85.5,85.53
2017-01-10 10:28:00+05:30,85.43,85.43,85.33,85.43,11994,85.5,85.47,85.53,85.47,85.53,85.5,85.5,85.53,85.5,85.53,85.57
2017-01-10 10:29:00+05:30,85.43,85.5,85.43,85.5,8478,85.47,85.53,85.47,85.53,85.5,85.5,85.53,85.5,85.53,85.57,85.53
2017-01-10 10:30:00+05:30,85.5,85.5,85.47,85.47,360,85.53,85.47,85.53,85.5,85.5,85.53,85.5,85.53,85.57,85.53,85.5
2017-01-10 10:31:00+05:30,85.47,85.53,85.47,85.53,8880,85.47,85.53,85.5,85.5,85.53,85.5,85.53,85.57,85.53,85.5,85.5
2017-01-10 10:32:00+05:30,85.53,85.53,85.47,85.47,525,85.53,85.5,85.5,85.53,85.5,85.53,85.57,85.53,85.5,85.5,85.57
2017-01-10 10:33:00+05:30,85.47,85.6,85.47,85.53,8180,85.5,85.5,85.53,85.5,85.53,85.57,85.53,85.5,85.5,85.57,85.6
2017-01-10 10:34:00+05:30,85.53,85.57,85.5,85.5,4007,85.5,85.53,85.5,85.53,85.57,85.53,85.5,85.5,85.57,85.6,85.6
2017-01-10 10:35:00+05:30,85.5,85.57,85.5,85.5,7092,85.53,85.5,85.53,85.57,85.53,85.5,85.5,85.57,85.6,85.6,85.67
2017-01-10 10:36:00+05:30,85.5,85.53,85.5,85.53,870,85.5,85.53,85.57,85.53,85.5,85.5,85.57,85.6,85.6,85.67,85.6
